Name,Date,habitat,country,locality,site,strata,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,252,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,421,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,590,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAF,0,Unc,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,759,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,928,SC,robot,2020-07-08 00:34:48+00:00,SC,98,Unc,1,MAEN,1,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,1097,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAF,0,MAEN,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,1266,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,2,Unc,1,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,1435,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,250,1604,SC,robot,2020-07-08 00:34:48+00:00,SC,97,MAEN,2,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,83,SC,robot,2020-07-08 00:34:48+00:00,SC,97,MAEN,2,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,252,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,1,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,421,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,590,SC,robot,2020-07-08 00:34:48+00:00,SC,96,MAEN,3,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,759,SC,robot,2020-07-08 00:34:48+00:00,SC,97,MAEN,2,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,928,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,2,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,1097,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,1266,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAF,0,CNTR,0,Unc,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,1435,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,418,1604,SC,robot,2020-07-08 00:34:48+00:00,SC,96,MAEN,2,Unc,1,CNTR,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,83,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,252,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAF,0,Unc,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,421,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,1,Unc,0,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,590,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,759,SC,robot,2020-07-08 00:34:48+00:00,SC,95,MAEN,5,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,928,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,1,Unc,1,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,1097,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,1266,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,1435,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAEN,1,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,586,1604,SC,robot,2020-07-08 00:34:48+00:00,SC,93,MAEN,4,Unc,2,MAF,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,83,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAF,0,Unc,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,252,SC,robot,2020-07-08 00:34:48+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,421,SC,robot,2020-07-08 00:34:48+00:00,SC,100,MAF,0,Unc,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,590,SC,robot,2020-07-08 00:34:48+00:00,SC,97,MAEN,3,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,759,SC,robot,2020-07-08 00:34:48+00:00,SC,83,MAEN,14,Unc,3,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,928,SC,robot,2020-07-08 00:34:48+00:00,SC,95,Unc,2,MAEN,2,CNTR,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,1097,SC,robot,2020-07-08 00:34:48+00:00,SC,97,MAEN,2,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,1266,SC,robot,2020-07-08 00:34:48+00:00,SC,98,MAF,1,Unc,1,MAEN,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,1435,SC,robot,2020-07-08 00:34:48+00:00,SC,97,MAEN,1,MAF,1,Unc,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,754,1604,SC,robot,2020-07-08 00:34:48+00:00,SC,93,MAF,3,Unc,2,MAEN,2,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,83,SC,robot,2020-07-08 00:34:48+00:00,SC,99,Unc,0,MAF,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,252,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,421,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,590,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,759,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,2,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,928,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAF,0,Unc,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,1097,SC,robot,2020-07-08 00:34:49+00:00,SC,93,MAEN,7,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,1266,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,1,MAF,0,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,1435,SC,robot,2020-07-08 00:34:49+00:00,SC,97,Unc,2,MAEN,1,CNTR,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,922,1604,SC,robot,2020-07-08 00:34:49+00:00,SC,82,MAEN,16,MAF,1,Unc,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,83,SC,robot,2020-07-08 00:34:49+00:00,SC,99,Unc,0,MAF,0,CNTR,0,MAEN,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,252,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAF,1,MAEN,1,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,421,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,590,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,759,SC,robot,2020-07-08 00:34:49+00:00,SC,97,MAEN,2,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,928,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,2,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,1097,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,1266,SC,robot,2020-07-08 00:34:49+00:00,SC,96,MAEN,2,MAF,2,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,1435,SC,robot,2020-07-08 00:34:49+00:00,SC,95,MAEN,3,Unc,1,MAF,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1090,1604,SC,robot,2020-07-08 00:34:49+00:00,SC,96,MAEN,3,MAF,1,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,83,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,252,SC,robot,2020-07-08 00:34:49+00:00,SC,95,MAEN,4,CNTR,0,Unc,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,421,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,1,MAF,0,Unc,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,590,SC,robot,2020-07-08 00:34:49+00:00,SC,95,MAEN,3,Unc,1,MAF,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,759,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,1,CNTR,0,MAF,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,928,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAF,1,MAEN,1,CNTR,0,Unc,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,1097,SC,robot,2020-07-08 00:34:49+00:00,SC,97,MAEN,2,CNTR,0,Unc,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,1266,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,1,Unc,0,CNTR,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,1435,SC,robot,2020-07-08 00:34:49+00:00,SC,80,MAF,17,MAEN,3,Unc,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1258,1604,SC,robot,2020-07-08 00:34:49+00:00,SC,90,MAEN,7,Unc,2,MAF,1,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1426,83,SC,robot,2020-07-08 00:34:49+00:00,SC,91,Unc,5,MAEN,4,CNTR,0,MAF,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1426,252,SC,robot,2020-07-08 00:34:49+00:00,SC,96,MAEN,2,Unc,1,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1426,421,SC,robot,2020-07-08 00:34:49+00:00,SC,98,MAEN,2,Unc,0,MAF,0,CNTR,0
EC_SX_CD_HT_20190327_Q01.jpg,2019-03-27,Rocky shore,ECUADOR,SANTA CRUZ,CHARLES DARWIN FOUNDATION,HIGHTIDE,,,,,CANON S120,,,,50 x 50,,,1426,590,SC,robot,2020-07-08 00:34:49+00:00,SC,99,MAEN,1,MAF,0,Unc,0,CNTR,0
