Name,Date,habitat,country,locality,site,strata,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,144,aBareRock,gonzalopatagonia,2020-04-08 21:04:33+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,433,aBareRock,gonzalopatagonia,2020-04-08 21:04:33+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,722,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:33+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,1010,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:33+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,1299,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:33+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,1588,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:33+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,1876,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,2165,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,2454,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,732,2743,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,144,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,433,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,722,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,1010,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,1299,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,1588,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,1876,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,2165,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,2454,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1025,2743,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,144,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,433,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,722,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,1010,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,1299,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,1588,ENTEROMORP,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,1876,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,2165,aBareRock,gonzalopatagonia,2020-04-08 21:04:34+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,2454,aBareRock,gonzalopatagonia,2020-04-08 21:08:02+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1318,2743,aBareRock,gonzalopatagonia,2020-04-08 21:08:02+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,144,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:02+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,433,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:02+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,722,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:02+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,1010,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,1299,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,1588,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,1876,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,2165,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,2454,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1610,2743,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,144,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,433,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,722,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,1010,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,1299,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,1588,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,1876,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,2165,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,2454,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,1903,2743,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,2196,144,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,2196,433,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,2196,722,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,2196,1010,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,2196,1299,aBareRock,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
AR_PM_PC_HT_20181105_Q01.jpg,2018-11-05,Rocky shore,ARGENTINA,PUERTO MADRYN,PUNTA CUEVAS,HIGHTIDE,,-42.78511,-64.95264,,NIKON COOLPIX AW130,Bigatti,,,50 x 50,,DSCN8728,2196,1588,ENTEROMORP,gonzalopatagonia,2020-04-08 21:08:03+00:00,,,,,,,,,,
