Name,source,country,site,strata,Label,Cover
AR_PM_PC_MT_20181105_Q09,visual,AR,PC,MT,INVERTEBRATES,90
AR_PM_PC_MT_20181105_Q10,visual,AR,PC,MT,ALGAE,5
AR_PM_PC_MT_20181105_Q10,visual,AR,PC,MT,SUBSTRATE,1
AR_PM_PC_MT_20181105_Q10,visual,AR,PC,MT,INVERTEBRATES,94
AR_PM_PE_HT_20181025_Q01,visual,AR,PE,HT,ALGAE,6
AR_PM_PE_HT_20181025_Q01,visual,AR,PE,HT,SUBSTRATE,92
AR_PM_PE_HT_20181025_Q01,visual,AR,PE,HT,INVERTEBRATES,2
AR_PM_PE_HT_20181025_Q02,visual,AR,PE,HT,ALGAE,4
AR_PM_PE_HT_20181025_Q02,visual,AR,PE,HT,SUBSTRATE,84
AR_PM_PE_HT_20181025_Q02,visual,AR,PE,HT,INVERTEBRATES,12
AR_PM_PE_HT_20181025_Q03,visual,AR,PE,HT,ALGAE,7
AR_PM_PE_HT_20181025_Q03,visual,AR,PE,HT,SUBSTRATE,89
AR_PM_PE_HT_20181025_Q03,visual,AR,PE,HT,INVERTEBRATES,4
AR_PM_PE_HT_20181025_Q04,visual,AR,PE,HT,ALGAE,4
AR_PM_PE_HT_20181025_Q04,visual,AR,PE,HT,SUBSTRATE,93
AR_PM_PE_HT_20181025_Q04,visual,AR,PE,HT,INVERTEBRATES,3
AR_PM_PE_HT_20181025_Q05,visual,AR,PE,HT,ALGAE,11
AR_PM_PE_HT_20181025_Q05,visual,AR,PE,HT,SUBSTRATE,85
AR_PM_PE_HT_20181025_Q05,visual,AR,PE,HT,INVERTEBRATES,4
AR_PM_PE_HT_20181025_Q06,visual,AR,PE,HT,ALGAE,5
AR_PM_PE_HT_20181025_Q06,visual,AR,PE,HT,SUBSTRATE,86
AR_PM_PE_HT_20181025_Q06,visual,AR,PE,HT,INVERTEBRATES,9
AR_PM_PE_HT_20181025_Q07,visual,AR,PE,HT,ALGAE,4
AR_PM_PE_HT_20181025_Q07,visual,AR,PE,HT,SUBSTRATE,93
AR_PM_PE_HT_20181025_Q07,visual,AR,PE,HT,INVERTEBRATES,3
AR_PM_PE_HT_20181025_Q08,visual,AR,PE,HT,ALGAE,36
AR_PM_PE_HT_20181025_Q08,visual,AR,PE,HT,SUBSTRATE,63
AR_PM_PE_HT_20181025_Q08,visual,AR,PE,HT,INVERTEBRATES,1
AR_PM_PE_HT_20181025_Q09,visual,AR,PE,HT,ALGAE,28
AR_PM_PE_HT_20181025_Q09,visual,AR,PE,HT,SUBSTRATE,61
AR_PM_PE_HT_20181025_Q09,visual,AR,PE,HT,INVERTEBRATES,11
AR_PM_PE_HT_20181025_Q10,visual,AR,PE,HT,ALGAE,21
AR_PM_PE_HT_20181025_Q10,visual,AR,PE,HT,SUBSTRATE,78
AR_PM_PE_HT_20181025_Q10,visual,AR,PE,HT,INVERTEBRATES,1
AR_PM_PE_LT_20181025_Q01,visual,AR,PE,LT,ALGAE,91
AR_PM_PE_LT_20181025_Q01,visual,AR,PE,LT,SUBSTRATE,6
AR_PM_PE_LT_20181025_Q01,visual,AR,PE,LT,INVERTEBRATES,3
AR_PM_PE_LT_20181025_Q02,visual,AR,PE,LT,ALGAE,96
AR_PM_PE_LT_20181025_Q02,visual,AR,PE,LT,SUBSTRATE,1
AR_PM_PE_LT_20181025_Q02,visual,AR,PE,LT,INVERTEBRATES,3
AR_PM_PE_LT_20181025_Q03,visual,AR,PE,LT,ALGAE,98
AR_PM_PE_LT_20181025_Q03,visual,AR,PE,LT,SUBSTRATE,1
AR_PM_PE_LT_20181025_Q03,visual,AR,PE,LT,INVERTEBRATES,1
AR_PM_PE_LT_20181025_Q04,visual,AR,PE,LT,ALGAE,96
AR_PM_PE_LT_20181025_Q04,visual,AR,PE,LT,SUBSTRATE,3
AR_PM_PE_LT_20181025_Q04,visual,AR,PE,LT,INVERTEBRATES,1
AR_PM_PE_LT_20181025_Q05,visual,AR,PE,LT,ALGAE,95
AR_PM_PE_LT_20181025_Q05,visual,AR,PE,LT,SUBSTRATE,2
AR_PM_PE_LT_20181025_Q05,visual,AR,PE,LT,INVERTEBRATES,3
AR_PM_PE_LT_20181025_Q06,visual,AR,PE,LT,ALGAE,94
AR_PM_PE_LT_20181025_Q06,visual,AR,PE,LT,SUBSTRATE,5
AR_PM_PE_LT_20181025_Q06,visual,AR,PE,LT,INVERTEBRATES,1
AR_PM_PE_LT_20181025_Q07,visual,AR,PE,LT,ALGAE,94
AR_PM_PE_LT_20181025_Q07,visual,AR,PE,LT,SUBSTRATE,2
AR_PM_PE_LT_20181025_Q07,visual,AR,PE,LT,INVERTEBRATES,4
AR_PM_PE_LT_20181025_Q08,visual,AR,PE,LT,ALGAE,95
AR_PM_PE_LT_20181025_Q08,visual,AR,PE,LT,SUBSTRATE,3
AR_PM_PE_LT_20181025_Q08,visual,AR,PE,LT,INVERTEBRATES,2
AR_PM_PE_LT_20181025_Q09,visual,AR,PE,LT,ALGAE,96
AR_PM_PE_LT_20181025_Q09,visual,AR,PE,LT,SUBSTRATE,1
AR_PM_PE_LT_20181025_Q09,visual,AR,PE,LT,INVERTEBRATES,3
AR_PM_PE_LT_20181025_Q10,visual,AR,PE,LT,ALGAE,92
AR_PM_PE_LT_20181025_Q10,visual,AR,PE,LT,SUBSTRATE,4
AR_PM_PE_LT_20181025_Q10,visual,AR,PE,LT,INVERTEBRATES,4
AR_PM_PE_MT_20181025_Q01,visual,AR,PE,MT,ALGAE,3
AR_PM_PE_MT_20181025_Q01,visual,AR,PE,MT,SUBSTRATE,2
AR_PM_PE_MT_20181025_Q01,visual,AR,PE,MT,INVERTEBRATES,95
AR_PM_PE_MT_20181025_Q02,visual,AR,PE,MT,ALGAE,6
AR_PM_PE_MT_20181025_Q02,visual,AR,PE,MT,SUBSTRATE,2
AR_PM_PE_MT_20181025_Q02,visual,AR,PE,MT,INVERTEBRATES,92
AR_PM_PE_MT_20181025_Q03,visual,AR,PE,MT,ALGAE,1
AR_PM_PE_MT_20181025_Q03,visual,AR,PE,MT,SUBSTRATE,2
AR_PM_PE_MT_20181025_Q03,visual,AR,PE,MT,INVERTEBRATES,97
AR_PM_PE_MT_20181025_Q04,visual,AR,PE,MT,ALGAE,7
AR_PM_PE_MT_20181025_Q04,visual,AR,PE,MT,SUBSTRATE,2
AR_PM_PE_MT_20181025_Q04,visual,AR,PE,MT,INVERTEBRATES,91
AR_PM_PE_MT_20181025_Q05,visual,AR,PE,MT,ALGAE,9
AR_PM_PE_MT_20181025_Q05,visual,AR,PE,MT,SUBSTRATE,2
AR_PM_PE_MT_20181025_Q05,visual,AR,PE,MT,INVERTEBRATES,89
AR_PM_PE_MT_20181025_Q06,visual,AR,PE,MT,ALGAE,10
AR_PM_PE_MT_20181025_Q06,visual,AR,PE,MT,SUBSTRATE,3
AR_PM_PE_MT_20181025_Q06,visual,AR,PE,MT,INVERTEBRATES,87
AR_PM_PE_MT_20181025_Q07,visual,AR,PE,MT,ALGAE,5
AR_PM_PE_MT_20181025_Q07,visual,AR,PE,MT,SUBSTRATE,2
AR_PM_PE_MT_20181025_Q07,visual,AR,PE,MT,INVERTEBRATES,93
AR_PM_PE_MT_20181025_Q08,visual,AR,PE,MT,ALGAE,8
AR_PM_PE_MT_20181025_Q08,visual,AR,PE,MT,SUBSTRATE,4
AR_PM_PE_MT_20181025_Q08,visual,AR,PE,MT,INVERTEBRATES,88
AR_PM_PE_MT_20181025_Q09,visual,AR,PE,MT,ALGAE,2
AR_PM_PE_MT_20181025_Q09,visual,AR,PE,MT,SUBSTRATE,1
AR_PM_PE_MT_20181025_Q09,visual,AR,PE,MT,INVERTEBRATES,97
AR_PM_PE_MT_20181025_Q10,visual,AR,PE,MT,ALGAE,4
AR_PM_PE_MT_20181025_Q10,visual,AR,PE,MT,SUBSTRATE,1
AR_PM_PE_MT_20181025_Q10,visual,AR,PE,MT,INVERTEBRATES,95
AR_PM_PL_HT_20181026_Q01,visual,AR,PL,HT,ALGAE,28
AR_PM_PL_HT_20181026_Q01,visual,AR,PL,HT,SUBSTRATE,70
AR_PM_PL_HT_20181026_Q01,visual,AR,PL,HT,INVERTEBRATES,2
AR_PM_PL_HT_20181026_Q02,visual,AR,PL,HT,ALGAE,24
AR_PM_PL_HT_20181026_Q02,visual,AR,PL,HT,SUBSTRATE,75
AR_PM_PL_HT_20181026_Q02,visual,AR,PL,HT,INVERTEBRATES,1
AR_PM_PL_HT_20181026_Q03,visual,AR,PL,HT,ALGAE,9
AR_PM_PL_HT_20181026_Q03,visual,AR,PL,HT,SUBSTRATE,90
AR_PM_PL_HT_20181026_Q03,visual,AR,PL,HT,INVERTEBRATES,1
AR_PM_PL_HT_20181026_Q04,visual,AR,PL,HT,ALGAE,14
AR_PM_PL_HT_20181026_Q04,visual,AR,PL,HT,SUBSTRATE,84
AR_PM_PL_HT_20181026_Q04,visual,AR,PL,HT,INVERTEBRATES,2
AR_PM_PL_HT_20181026_Q05,visual,AR,PL,HT,ALGAE,14
AR_PM_PL_HT_20181026_Q05,visual,AR,PL,HT,SUBSTRATE,84
AR_PM_PL_HT_20181026_Q05,visual,AR,PL,HT,INVERTEBRATES,2
AR_PM_PL_HT_20181026_Q06,visual,AR,PL,HT,ALGAE,24
AR_PM_PL_HT_20181026_Q06,visual,AR,PL,HT,SUBSTRATE,73
AR_PM_PL_HT_20181026_Q06,visual,AR,PL,HT,INVERTEBRATES,3
AR_PM_PL_HT_20181026_Q07,visual,AR,PL,HT,ALGAE,22
AR_PM_PL_HT_20181026_Q07,visual,AR,PL,HT,SUBSTRATE,77
AR_PM_PL_HT_20181026_Q07,visual,AR,PL,HT,INVERTEBRATES,1
AR_PM_PL_HT_20181026_Q08,visual,AR,PL,HT,ALGAE,42
AR_PM_PL_HT_20181026_Q08,visual,AR,PL,HT,SUBSTRATE,57
AR_PM_PL_HT_20181026_Q08,visual,AR,PL,HT,INVERTEBRATES,1
AR_PM_PL_HT_20181026_Q09,visual,AR,PL,HT,ALGAE,27
AR_PM_PL_HT_20181026_Q09,visual,AR,PL,HT,SUBSTRATE,73
AR_PM_PL_HT_20181026_Q09,visual,AR,PL,HT,INVERTEBRATES,0
AR_PM_PL_HT_20181026_Q10,visual,AR,PL,HT,ALGAE,20
AR_PM_PL_HT_20181026_Q10,visual,AR,PL,HT,SUBSTRATE,79
AR_PM_PL_HT_20181026_Q10,visual,AR,PL,HT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q01,visual,AR,PL,LT,ALGAE,100
AR_PM_PL_LT_20181026_Q01,visual,AR,PL,LT,SUBSTRATE,0
AR_PM_PL_LT_20181026_Q01,visual,AR,PL,LT,INVERTEBRATES,0
AR_PM_PL_LT_20181026_Q02,visual,AR,PL,LT,ALGAE,94
AR_PM_PL_LT_20181026_Q02,visual,AR,PL,LT,SUBSTRATE,3
AR_PM_PL_LT_20181026_Q02,visual,AR,PL,LT,INVERTEBRATES,3
AR_PM_PL_LT_20181026_Q03,visual,AR,PL,LT,ALGAE,99
AR_PM_PL_LT_20181026_Q03,visual,AR,PL,LT,SUBSTRATE,0
AR_PM_PL_LT_20181026_Q03,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q04,visual,AR,PL,LT,ALGAE,98
AR_PM_PL_LT_20181026_Q04,visual,AR,PL,LT,SUBSTRATE,1
AR_PM_PL_LT_20181026_Q04,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q05,visual,AR,PL,LT,ALGAE,98
AR_PM_PL_LT_20181026_Q05,visual,AR,PL,LT,SUBSTRATE,1
AR_PM_PL_LT_20181026_Q05,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q06,visual,AR,PL,LT,ALGAE,98
AR_PM_PL_LT_20181026_Q06,visual,AR,PL,LT,SUBSTRATE,1
AR_PM_PL_LT_20181026_Q06,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q07,visual,AR,PL,LT,ALGAE,99
AR_PM_PL_LT_20181026_Q07,visual,AR,PL,LT,SUBSTRATE,0
AR_PM_PL_LT_20181026_Q07,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q08,visual,AR,PL,LT,ALGAE,97
AR_PM_PL_LT_20181026_Q08,visual,AR,PL,LT,SUBSTRATE,1
AR_PM_PL_LT_20181026_Q08,visual,AR,PL,LT,INVERTEBRATES,2
AR_PM_PL_LT_20181026_Q09,visual,AR,PL,LT,ALGAE,98
AR_PM_PL_LT_20181026_Q09,visual,AR,PL,LT,SUBSTRATE,1
AR_PM_PL_LT_20181026_Q09,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_LT_20181026_Q10,visual,AR,PL,LT,ALGAE,97
AR_PM_PL_LT_20181026_Q10,visual,AR,PL,LT,SUBSTRATE,2
AR_PM_PL_LT_20181026_Q10,visual,AR,PL,LT,INVERTEBRATES,1
AR_PM_PL_MT_20181026_Q01,visual,AR,PL,MT,ALGAE,18
AR_PM_PL_MT_20181026_Q01,visual,AR,PL,MT,SUBSTRATE,1
AR_PM_PL_MT_20181026_Q01,visual,AR,PL,MT,INVERTEBRATES,81
AR_PM_PL_MT_20181026_Q02,visual,AR,PL,MT,ALGAE,17
AR_PM_PL_MT_20181026_Q02,visual,AR,PL,MT,SUBSTRATE,1
AR_PM_PL_MT_20181026_Q02,visual,AR,PL,MT,INVERTEBRATES,82
AR_PM_PL_MT_20181026_Q03,visual,AR,PL,MT,ALGAE,27
AR_PM_PL_MT_20181026_Q03,visual,AR,PL,MT,SUBSTRATE,3
AR_PM_PL_MT_20181026_Q03,visual,AR,PL,MT,INVERTEBRATES,70
AR_PM_PL_MT_20181026_Q04,visual,AR,PL,MT,ALGAE,21
AR_PM_PL_MT_20181026_Q04,visual,AR,PL,MT,SUBSTRATE,4
AR_PM_PL_MT_20181026_Q04,visual,AR,PL,MT,INVERTEBRATES,75
AR_PM_PL_MT_20181026_Q05,visual,AR,PL,MT,ALGAE,7
AR_PM_PL_MT_20181026_Q05,visual,AR,PL,MT,SUBSTRATE,3
AR_PM_PL_MT_20181026_Q05,visual,AR,PL,MT,INVERTEBRATES,90
AR_PM_PL_MT_20181026_Q06,visual,AR,PL,MT,ALGAE,10
AR_PM_PL_MT_20181026_Q06,visual,AR,PL,MT,SUBSTRATE,4
AR_PM_PL_MT_20181026_Q06,visual,AR,PL,MT,INVERTEBRATES,86
AR_PM_PL_MT_20181026_Q07,visual,AR,PL,MT,ALGAE,11
AR_PM_PL_MT_20181026_Q07,visual,AR,PL,MT,SUBSTRATE,1
AR_PM_PL_MT_20181026_Q07,visual,AR,PL,MT,INVERTEBRATES,88
AR_PM_PL_MT_20181026_Q08,visual,AR,PL,MT,ALGAE,4
AR_PM_PL_MT_20181026_Q08,visual,AR,PL,MT,SUBSTRATE,1
AR_PM_PL_MT_20181026_Q08,visual,AR,PL,MT,INVERTEBRATES,95
AR_PM_PL_MT_20181026_Q09,visual,AR,PL,MT,ALGAE,4
AR_PM_PL_MT_20181026_Q09,visual,AR,PL,MT,SUBSTRATE,1
AR_PM_PL_MT_20181026_Q09,visual,AR,PL,MT,INVERTEBRATES,95
AR_PM_PL_MT_20181026_Q10,visual,AR,PL,MT,ALGAE,8
AR_PM_PL_MT_20181026_Q10,visual,AR,PL,MT,SUBSTRATE,2
AR_PM_PL_MT_20181026_Q10,visual,AR,PL,MT,INVERTEBRATES,90
CO_GI_LM_HT_20181014_Q01,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q01,visual,CO,LM,HT,SUBSTRATE,100
CO_GI_LM_HT_20181014_Q01,visual,CO,LM,HT,INVERTEBRATES,0
CO_GI_LM_HT_20181014_Q02,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q02,visual,CO,LM,HT,SUBSTRATE,100
CO_GI_LM_HT_20181014_Q02,visual,CO,LM,HT,INVERTEBRATES,0
CO_GI_LM_HT_20181014_Q03,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q03,visual,CO,LM,HT,SUBSTRATE,98
CO_GI_LM_HT_20181014_Q03,visual,CO,LM,HT,INVERTEBRATES,2
CO_GI_LM_HT_20181014_Q04,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q04,visual,CO,LM,HT,SUBSTRATE,96
CO_GI_LM_HT_20181014_Q04,visual,CO,LM,HT,INVERTEBRATES,4
CO_GI_LM_HT_20181014_Q05,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q05,visual,CO,LM,HT,SUBSTRATE,100
CO_GI_LM_HT_20181014_Q05,visual,CO,LM,HT,INVERTEBRATES,0
CO_GI_LM_HT_20181014_Q06,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q06,visual,CO,LM,HT,SUBSTRATE,100
CO_GI_LM_HT_20181014_Q06,visual,CO,LM,HT,INVERTEBRATES,0
CO_GI_LM_HT_20181014_Q07,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q07,visual,CO,LM,HT,SUBSTRATE,100
CO_GI_LM_HT_20181014_Q07,visual,CO,LM,HT,INVERTEBRATES,0
CO_GI_LM_HT_20181014_Q08,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q08,visual,CO,LM,HT,SUBSTRATE,100
CO_GI_LM_HT_20181014_Q08,visual,CO,LM,HT,INVERTEBRATES,0
CO_GI_LM_HT_20181014_Q09,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q09,visual,CO,LM,HT,SUBSTRATE,98
CO_GI_LM_HT_20181014_Q09,visual,CO,LM,HT,INVERTEBRATES,2
CO_GI_LM_HT_20181014_Q10,visual,CO,LM,HT,ALGAE,0
CO_GI_LM_HT_20181014_Q10,visual,CO,LM,HT,SUBSTRATE,99
CO_GI_LM_HT_20181014_Q10,visual,CO,LM,HT,INVERTEBRATES,1
CO_GI_LM_LT_20181014_Q01,visual,CO,LM,LT,ALGAE,85
CO_GI_LM_LT_20181014_Q01,visual,CO,LM,LT,SUBSTRATE,11
CO_GI_LM_LT_20181014_Q01,visual,CO,LM,LT,INVERTEBRATES,4
CO_GI_LM_LT_20181014_Q02,visual,CO,LM,LT,ALGAE,16
CO_GI_LM_LT_20181014_Q02,visual,CO,LM,LT,SUBSTRATE,84
CO_GI_LM_LT_20181014_Q02,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q03,visual,CO,LM,LT,ALGAE,32
CO_GI_LM_LT_20181014_Q03,visual,CO,LM,LT,SUBSTRATE,68
CO_GI_LM_LT_20181014_Q03,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q04,visual,CO,LM,LT,ALGAE,12
CO_GI_LM_LT_20181014_Q04,visual,CO,LM,LT,SUBSTRATE,88
CO_GI_LM_LT_20181014_Q04,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q05,visual,CO,LM,LT,ALGAE,50
CO_GI_LM_LT_20181014_Q05,visual,CO,LM,LT,SUBSTRATE,48
CO_GI_LM_LT_20181014_Q05,visual,CO,LM,LT,INVERTEBRATES,2
CO_GI_LM_LT_20181014_Q06,visual,CO,LM,LT,ALGAE,34
CO_GI_LM_LT_20181014_Q06,visual,CO,LM,LT,SUBSTRATE,66
CO_GI_LM_LT_20181014_Q06,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q07,visual,CO,LM,LT,ALGAE,15
CO_GI_LM_LT_20181014_Q07,visual,CO,LM,LT,SUBSTRATE,85
CO_GI_LM_LT_20181014_Q07,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q08,visual,CO,LM,LT,ALGAE,5
CO_GI_LM_LT_20181014_Q08,visual,CO,LM,LT,SUBSTRATE,95
CO_GI_LM_LT_20181014_Q08,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q09,visual,CO,LM,LT,ALGAE,22
CO_GI_LM_LT_20181014_Q09,visual,CO,LM,LT,SUBSTRATE,78
CO_GI_LM_LT_20181014_Q09,visual,CO,LM,LT,INVERTEBRATES,0
CO_GI_LM_LT_20181014_Q10,visual,CO,LM,LT,ALGAE,65
CO_GI_LM_LT_20181014_Q10,visual,CO,LM,LT,SUBSTRATE,35
